PGAIN,IGAIN,DGAIN,ITAE_Score
666.6666667,44.44444444,11.11111111,1109.608707
666.6666667,44.44444444,22.22222222,1109.031102
666.6666667,44.44444444,33.33333333,1107.720837
666.6666667,44.44444444,44.44444444,1101.279885
666.6666667,44.44444444,55.55555556,1089.830638
666.6666667,44.44444444,66.66666667,1078.69389
666.6666667,44.44444444,77.77777778,1067.49863
666.6666667,44.44444444,88.88888889,1057.157568
666.6666667,44.44444444,100,1046.306314
666.6666667,55.55555556,0,1163.795802
666.6666667,55.55555556,11.11111111,1172.909451
666.6666667,55.55555556,22.22222222,1175.844764
666.6666667,55.55555556,33.33333333,1174.778746
666.6666667,55.55555556,44.44444444,1173.35948
666.6666667,55.55555556,55.55555556,1169.989232
666.6666667,55.55555556,66.66666667,1156.974272
666.6666667,55.55555556,77.77777778,1142.72201
666.6666667,55.55555556,88.88888889,1126.841181
666.6666667,55.55555556,100,1113.223281
666.6666667,66.66666667,0,1218.798797
666.6666667,66.66666667,11.11111111,1228.662799
666.6666667,66.66666667,22.22222222,1236.662835
666.6666667,66.66666667,33.33333333,1235.60813
666.6666667,66.66666667,44.44444444,1233.977401
666.6666667,66.66666667,55.55555556,1231.916765
666.6666667,66.66666667,66.66666667,1228.867416
666.6666667,66.66666667,77.77777778,1223.337207
666.6666667,66.66666667,88.88888889,1207.813801
666.6666667,66.66666667,100,1192.351313
666.6666667,77.77777778,0,1266.92874
666.6666667,77.77777778,11.11111111,1276.756943
666.6666667,77.77777778,22.22222222,1285.196596
666.6666667,77.77777778,33.33333333,1289.181803
666.6666667,77.77777778,44.44444444,1287.540602
666.6666667,77.77777778,55.55555556,1285.596859
666.6666667,77.77777778,66.66666667,1283.470283
666.6666667,77.77777778,77.77777778,1280.509415
666.6666667,77.77777778,88.88888889,1276.908789
666.6666667,77.77777778,100,1266.54052
666.6666667,88.88888889,0,1307.143802
666.6666667,88.88888889,11.11111111,1316.378821
666.6666667,88.88888889,22.22222222,1324.970417
666.6666667,88.88888889,33.33333333,1333.534057
666.6666667,88.88888889,44.44444444,1333.748357
666.6666667,88.88888889,55.55555556,1331.777393
666.6666667,88.88888889,66.66666667,1329.566622
666.6666667,88.88888889,77.77777778,1327.087009
666.6666667,88.88888889,88.88888889,1324.333271
666.6666667,88.88888889,100,1320.149009
666.6666667,100,0,1341.271045
666.6666667,100,11.11111111,1349.856902
666.6666667,100,22.22222222,1358.041773
666.6666667,100,33.33333333,1366.569795
666.6666667,100,44.44444444,1373.658861
666.6666667,100,55.55555556,1371.669249
666.6666667,100,66.66666667,1368.994681
666.6666667,100,77.77777778,1366.486894
666.6666667,100,88.88888889,1363.992264
666.6666667,100,100,1361.020514
777.7777778,0,0,819.7364897
777.7777778,0,11.11111111,820.9678261
777.7777778,0,22.22222222,822.1557744
777.7777778,0,33.33333333,823.5742682
777.7777778,0,44.44444444,825.1613475
777.7777778,0,55.55555556,826.5969633
777.7777778,0,66.66666667,828.1765134
777.7777778,0,77.77777778,830.1834344
777.7777778,0,88.88888889,832.2811075
777.7777778,0,100,834.1172132
777.7777778,11.11111111,0,888.9624828
777.7777778,11.11111111,11.11111111,885.1130529
777.7777778,11.11111111,22.22222222,879.5411826
777.7777778,11.11111111,33.33333333,874.1439827
777.7777778,11.11111111,44.44444444,868.7267673
777.7777778,11.11111111,55.55555556,863.5503288
777.7777778,11.11111111,66.66666667,858.6096846
777.7777778,11.11111111,77.77777778,853.9483994
777.7777778,11.11111111,88.88888889,849.0970773
777.7777778,11.11111111,100,846.7932134
777.7777778,22.22222222,0,953.0560236
777.7777778,22.22222222,11.11111111,955.2899569
777.7777778,22.22222222,22.22222222,948.0705084
777.7777778,22.22222222,33.33333333,941.4261384
777.7777778,22.22222222,44.44444444,934.3751621
777.7777778,22.22222222,55.55555556,927.3622844
777.7777778,22.22222222,66.66666667,920.9554841
777.7777778,22.22222222,77.77777778,914.817853
777.7777778,22.22222222,88.88888889,908.3100416
777.7777778,22.22222222,100,902.293977
777.7777778,33.33333333,0,1011.71581
777.7777778,33.33333333,11.11111111,1016.685308
777.7777778,33.33333333,22.22222222,1015.505315
777.7777778,33.33333333,33.33333333,1008.078391
777.7777778,33.33333333,44.44444444,1000.20057
777.7777778,33.33333333,55.55555556,992.0084418
777.7777778,33.33333333,66.66666667,984.3700884
777.7777778,33.33333333,77.77777778,976.6991654
777.7777778,33.33333333,88.88888889,968.962113
777.7777778,33.33333333,100,961.3217176
777.7777778,44.44444444,0,1064.997427
777.7777778,44.44444444,11.11111111,1072.426526
777.7777778,44.44444444,22.22222222,1072.956581
777.7777778,44.44444444,33.33333333,1072.261875
777.7777778,44.44444444,44.44444444,1064.737655
777.7777778,44.44444444,55.55555556,1056.027564
777.7777778,44.44444444,66.66666667,1046.785876
777.7777778,44.44444444,77.77777778,1038.564047
777.7777778,44.44444444,88.88888889,1029.250202
777.7777778,44.44444444,100,1020.610065
777.7777778,55.55555556,0,1119.993361
777.7777778,55.55555556,11.11111111,1127.339488
777.7777778,55.55555556,22.22222222,1129.210986
777.7777778,55.55555556,33.33333333,1128.377107
777.7777778,55.55555556,44.44444444,1126.332817
777.7777778,55.55555556,55.55555556,1121.05042
777.7777778,55.55555556,66.66666667,1108.430882
777.7777778,55.55555556,77.77777778,1099.088985
777.7777778,55.55555556,88.88888889,1088.824538
777.7777778,55.55555556,100,1079.245971
777.7777778,66.66666667,0,1171.72263
777.7777778,66.66666667,11.11111111,1180.106862
777.7777778,66.66666667,22.22222222,1185.671289
777.7777778,66.66666667,33.33333333,1184.969721
777.7777778,66.66666667,44.44444444,1183.238563
777.7777778,66.66666667,55.55555556,1181.158156
777.7777778,66.66666667,66.66666667,1178.618984
777.7777778,66.66666667,77.77777778,1169.184273
777.7777778,66.66666667,88.88888889,1155.780961
777.7777778,66.66666667,100,1142.951241
777.7777778,77.77777778,0,1218.801003
777.7777778,77.77777778,11.11111111,1227.075132
777.7777778,77.77777778,22.22222222,1234.549598
777.7777778,77.77777778,33.33333333,1235.608473
777.7777778,77.77777778,44.44444444,1234.552777
777.7777778,77.77777778,55.55555556,1233.129414
777.7777778,77.77777778,66.66666667,1231.312818
777.7777778,77.77777778,77.77777778,1228.921868
777.7777778,77.77777778,88.88888889,1225.26834
777.7777778,77.77777778,100,1212.744852
777.7777778,88.88888889,0,1260.911092
777.7777778,88.88888889,11.11111111,1269.036185
777.7777778,88.88888889,22.22222222,1276.466157
777.7777778,88.88888889,33.33333333,1282.415669
777.7777778,88.88888889,44.44444444,1280.697008
777.7777778,88.88888889,55.55555556,1279.74486
777.7777778,88.88888889,66.66666667,1277.845473
777.7777778,88.88888889,77.77777778,1275.97141
777.7777778,88.88888889,88.88888889,1273.13094
777.7777778,88.88888889,100,1270.405085
777.7777778,100,0,1296.812351
777.7777778,100,11.11111111,1304.627488
777.7777778,100,22.22222222,1311.838924
777.7777778,100,33.33333333,1319.137618
777.7777778,100,44.44444444,1322.236497
777.7777778,100,55.55555556,1320.975507
777.7777778,100,66.66666667,1318.59103
777.7777778,100,77.77777778,1316.726695
777.7777778,100,88.88888889,1314.724206
777.7777778,100,100,1312.087297
888.8888889,0,0,819.7094127
888.8888889,0,11.11111111,820.7895852
888.8888889,0,22.22222222,821.8998304
888.8888889,0,33.33333333,822.9018431
888.8888889,0,44.44444444,824.2408464
888.8888889,0,55.55555556,825.8116273
888.8888889,0,66.66666667,827.2211857
888.8888889,0,77.77777778,828.5238058
888.8888889,0,88.88888889,830.1517286
888.8888889,0,100,832.0088611
888.8888889,11.11111111,0,880.3777719
888.8888889,11.11111111,11.11111111,877.5124116
888.8888889,11.11111111,22.22222222,872.8228599
888.8888889,11.11111111,33.33333333,867.5548189
888.8888889,11.11111111,44.44444444,862.8131839
888.8888889,11.11111111,55.55555556,858.804518
888.8888889,11.11111111,66.66666667,854.5417106
888.8888889,11.11111111,77.77777778,850.5531268
888.8888889,11.11111111,88.88888889,846.5139746
888.8888889,11.11111111,100,843.5808859
888.8888889,22.22222222,0,937.2005529
888.8888889,22.22222222,11.11111111,938.4787453
888.8888889,22.22222222,22.22222222,933.1474486
888.8888889,22.22222222,33.33333333,926.7606854
888.8888889,22.22222222,44.44444444,920.9674327
888.8888889,22.22222222,55.55555556,915.7158688
888.8888889,22.22222222,66.66666667,910.5027574
888.8888889,22.22222222,77.77777778,904.3285253
888.8888889,22.22222222,88.88888889,898.5614227
888.8888889,22.22222222,100,893.9735289
888.8888889,33.33333333,0,990.2864667
888.8888889,33.33333333,11.11111111,994.2725749
888.8888889,33.33333333,22.22222222,992.0972139
888.8888889,33.33333333,33.33333333,985.6140039
888.8888889,33.33333333,44.44444444,979.748234
888.8888889,33.33333333,55.55555556,972.7726935
888.8888889,33.33333333,66.66666667,966.3103337
888.8888889,33.33333333,77.77777778,959.4100373
888.8888889,33.33333333,88.88888889,953.5514889
888.8888889,33.33333333,100,947.2999088
888.8888889,44.44444444,0,1039.243304
888.8888889,44.44444444,11.11111111,1044.507976
888.8888889,44.44444444,22.22222222,1045.197102
888.8888889,44.44444444,33.33333333,1043.988446
888.8888889,44.44444444,44.44444444,1036.570747
888.8888889,44.44444444,55.55555556,1029.487052
888.8888889,44.44444444,66.66666667,1021.991646
888.8888889,44.44444444,77.77777778,1015.110373
888.8888889,44.44444444,88.88888889,1007.446222
888.8888889,44.44444444,100,1000.968528
888.8888889,55.55555556,0,1084.519025
888.8888889,55.55555556,11.11111111,1091.410051
888.8888889,55.55555556,22.22222222,1092.425511
888.8888889,55.55555556,33.33333333,1092.602759
888.8888889,55.55555556,44.44444444,1091.242498
888.8888889,55.55555556,55.55555556,1085.064756
888.8888889,55.55555556,66.66666667,1077.222589
888.8888889,55.55555556,77.77777778,1069.257699
888.8888889,55.55555556,88.88888889,1061.090853
888.8888889,55.55555556,100,1052.614061
888.8888889,66.66666667,0,1132.96566
888.8888889,66.66666667,11.11111111,1140.15401
888.8888889,66.66666667,22.22222222,1143.546544
888.8888889,66.66666667,33.33333333,1143.041974
888.8888889,66.66666667,44.44444444,1141.891447
888.8888889,66.66666667,55.55555556,1140.655683
888.8888889,66.66666667,66.66666667,1136.053354
888.8888889,66.66666667,77.77777778,1125.667556
888.8888889,66.66666667,88.88888889,1114.711456
888.8888889,66.66666667,100,1105.75305
888.8888889,77.77777778,0,1178.182407
888.8888889,77.77777778,11.11111111,1185.064896
888.8888889,77.77777778,22.22222222,1191.53338
888.8888889,77.77777778,33.33333333,1191.865728
888.8888889,77.77777778,44.44444444,1190.586904
888.8888889,77.77777778,55.55555556,1189.511144
888.8888889,77.77777778,66.66666667,1187.938487
888.8888889,77.77777778,77.77777778,1185.827725
888.8888889,77.77777778,88.88888889,1177.45146
888.8888889,77.77777778,100,1166.223672
888.8888889,88.88888889,0,1218.798508
888.8888889,88.88888889,11.11111111,1226.37524
888.8888889,88.88888889,22.22222222,1232.995777
888.8888889,88.88888889,33.33333333,1236.375226
888.8888889,88.88888889,44.44444444,1235.568552
888.8888889,88.88888889,55.55555556,1234.365626
888.8888889,88.88888889,66.66666667,1233.028324
888.8888889,88.88888889,77.77777778,1230.947407
888.8888889,88.88888889,88.88888889,1228.818948
888.8888889,88.88888889,100,1226.482005
888.8888889,100,0,1255.719069
888.8888889,100,11.11111111,1262.79156
888.8888889,100,22.22222222,1269.435995
888.8888889,100,33.33333333,1275.965864
888.8888889,100,44.44444444,1276.323691
888.8888889,100,55.55555556,1275.406962
888.8888889,100,66.66666667,1273.712642
888.8888889,100,77.77777778,1271.999918
888.8888889,100,88.88888889,1270.307768
888.8888889,100,100,1267.833087
1000,0,0,819.6666736
1000,0,11.11111111,820.6123095
1000,0,22.22222222,821.6996831
1000,0,33.33333333,822.5029032
1000,0,44.44444444,823.8679889
1000,0,55.55555556,824.7903412
1000,0,66.66666667,826.1354121
1000,0,77.77777778,827.2136743
1000,0,88.88888889,828.9008427
1000,0,100,830.0994569
1000,11.11111111,0,874.0443953
1000,11.11111111,11.11111111,870.9818009
1000,11.11111111,22.22222222,867.1201459
1000,11.11111111,33.33333333,862.3060881
1000,11.11111111,44.44444444,858.512898
1000,11.11111111,55.55555556,854.8832229
1000,11.11111111,66.66666667,851.0408381
1000,11.11111111,77.77777778,847.9985637
1000,11.11111111,88.88888889,843.8708202
1000,11.11111111,100,840.7253989
1000,22.22222222,0,925.3303302
1000,22.22222222,11.11111111,925.799701
1000,22.22222222,22.22222222,920.3685935
1000,22.22222222,33.33333333,915.658869
1000,22.22222222,44.44444444,910.8730069
1000,22.22222222,55.55555556,905.9318618
1000,22.22222222,66.66666667,901.1302134
1000,22.22222222,77.77777778,896.2452272
1000,22.22222222,88.88888889,891.418331
1000,22.22222222,100,887.0996437
1000,33.33333333,0,973.2666059
1000,33.33333333,11.11111111,976.5896191
1000,33.33333333,22.22222222,973.7809294
1000,33.33333333,33.33333333,968.5395313
1000,33.33333333,44.44444444,962.7042456
1000,33.33333333,55.55555556,957.0211584
1000,33.33333333,66.66666667,951.8492079
1000,33.33333333,77.77777778,946.1460054
1000,33.33333333,88.88888889,940.8215328
1000,33.33333333,100,935.1007464
1000,44.44444444,0,1017.927707
1000,44.44444444,11.11111111,1022.788995
1000,44.44444444,22.22222222,1023.417308
1000,44.44444444,33.33333333,1020.462765
1000,44.44444444,44.44444444,1014.428041
1000,44.44444444,55.55555556,1007.751399
1000,44.44444444,66.66666667,1002.079592
1000,44.44444444,77.77777778,995.908031
1000,44.44444444,88.88888889,989.71545
1000,44.44444444,100,983.4208028
1000,55.55555556,0,1059.533285
1000,55.55555556,11.11111111,1065.969199
1000,55.55555556,22.22222222,1066.870776
1000,55.55555556,33.33333333,1066.660832
1000,55.55555556,44.44444444,1065.452316
1000,55.55555556,55.55555556,1058.231
1000,55.55555556,66.66666667,1051.655609
1000,55.55555556,77.77777778,1044.847888
1000,55.55555556,88.88888889,1038.398052
1000,55.55555556,100,1031.18461
1000,66.66666667,0,1101.579443
1000,66.66666667,11.11111111,1107.236147
1000,66.66666667,22.22222222,1109.563667
1000,66.66666667,33.33333333,1108.912175
1000,66.66666667,44.44444444,1108.051875
1000,66.66666667,55.55555556,1106.586403
1000,66.66666667,66.66666667,1100.983058
1000,66.66666667,77.77777778,1093.321697
1000,66.66666667,88.88888889,1086.265361
1000,66.66666667,100,1078.665196
1000,77.77777778,0,1143.276305
1000,77.77777778,11.11111111,1149.846744
1000,77.77777778,22.22222222,1154.717172
1000,77.77777778,33.33333333,1154.493388
1000,77.77777778,44.44444444,1153.498457
1000,77.77777778,55.55555556,1152.176808
1000,77.77777778,66.66666667,1151.12341
1000,77.77777778,77.77777778,1147.501285
1000,77.77777778,88.88888889,1138.244756
1000,77.77777778,100,1128.375735
1000,88.88888889,0,1182.803292
1000,88.88888889,11.11111111,1189.44816
1000,88.88888889,22.22222222,1195.372343
1000,88.88888889,33.33333333,1196.955106
1000,88.88888889,44.44444444,1196.122509
1000,88.88888889,55.55555556,1195.20974
1000,88.88888889,66.66666667,1193.702361
1000,88.88888889,77.77777778,1192.649084
1000,88.88888889,88.88888889,1190.581819
1000,88.88888889,100,1184.810304
1000,100,0,1218.783737
1000,100,11.11111111,1225.647153
1000,100,22.22222222,1231.312457
1000,100,33.33333333,1236.600159
1000,100,44.44444444,1236.05714
1000,100,55.55555556,1234.6677
1000,100,66.66666667,1233.945145
1000,100,77.77777778,1232.005583
1000,100,88.88888889,1231.199178
1000,100,100,1228.914618
,,,819.5860373
